,id,score
8809,8456,71.15
8808,2754,71.16
8807,3500,71.16000000000001
8806,5965,71.16000000000001
8805,166,71.16000000000001
8804,2078,71.17
8803,5445,71.18
8802,8333,71.18
8801,8930,71.18
8800,6411,71.19
8799,1062,71.22
8798,3259,71.22
8797,2186,71.22000000000001
8796,2425,71.23
8795,1737,71.24
8794,2084,71.24
8793,663,71.24000000000001
8792,9751,71.24000000000001
8791,478,71.25
8790,6831,71.27000000000001
8789,5810,71.29
8788,181,71.3
8787,132,71.3
8786,1322,71.31
8785,1160,71.33
8784,5945,71.34
8783,3883,71.34
8782,1692,71.35000000000001
8781,2266,71.36
8780,4613,71.37
8779,7556,71.37
8778,1747,71.37
8777,961,71.38
8776,2554,71.38000000000001
8775,4614,71.4
8774,8135,71.4
8773,3917,71.4
8772,2507,71.43
8771,147,71.43
8770,2545,71.43
8769,1173,71.44000000000001
8768,4972,71.44000000000001
8767,4277,71.47
8766,6806,71.48
8765,4778,71.49000000000001
8764,1047,71.5
8763,361,71.52
8762,6324,71.52000000000001
8761,2002,71.53
8760,3089,71.58000000000001
8759,2119,71.58000000000001
8758,1230,71.59
8757,618,71.62
8756,1611,71.65
8755,846,71.66000000000001
8754,583,71.67
8753,1321,71.67
8752,2323,71.68
8751,2108,71.69
8750,7025,71.69
8749,5427,71.69000000000001
8748,7502,71.7
8747,3612,71.71000000000001
8746,1413,71.72
8745,4573,71.73
8744,1690,71.74000000000001
8743,9406,71.75
8742,9434,71.76
8741,3157,71.77000000000001
8740,5192,71.77000000000001
8739,4810,71.79
8738,1724,71.79
8737,5927,71.83000000000001
8736,3264,71.84
8735,5983,71.84
8734,3108,71.85000000000001
8733,9303,71.86
8732,5916,71.87
8731,2594,71.87
8730,7058,71.88
8729,693,71.91
8728,323,71.92999999999999
8727,1754,71.93
8726,668,72.0
8725,4696,72.05000000000001
8724,3110,72.05000000000001
8723,1383,72.06
8722,513,72.06
8721,9713,72.07000000000001
8720,9552,72.08
8719,849,72.08
8718,9855,72.09
8717,8607,72.10000000000001
8716,489,72.10000000000001
8715,6774,72.10000000000001
8714,7118,72.12
8713,1771,72.16
8712,5297,72.16000000000001
8711,8858,72.19000000000001
8710,2912,72.2
8709,2153,72.2
8708,1340,72.21000000000001
8707,3646,72.26
8706,5821,72.30000000000001
8705,8147,72.31
8704,7724,72.33000000000001
8703,9685,72.33000000000001
8702,20,72.34
8701,544,72.36
8700,1097,72.36000000000001
8699,3644,72.37
8698,5009,72.4
8697,2888,72.41
8696,4163,72.41000000000001
8695,5837,72.41000000000001
8694,1369,72.42
8693,4066,72.43
8692,5851,72.43
8691,941,72.46
8690,6553,72.47
8689,1716,72.47
8688,47,72.49
8687,9721,72.50000000000001
8686,2019,72.56
8685,7968,72.59
8684,2374,72.59
8683,3941,72.59
8682,7317,72.59
8681,3072,72.61
8680,8367,72.61
8679,7157,72.61
8678,7566,72.61
8677,7632,72.61000000000001
8676,3128,72.64
8675,308,72.69000000000001
8674,2583,72.7
8673,972,72.71000000000001
8672,2652,72.72
8671,6973,72.73
8670,487,72.77
8669,6686,72.77000000000001
8668,57,72.82
8667,6272,72.84
8666,107,72.84
8665,4877,72.86
8664,835,72.86000000000001
8663,9101,72.88
8662,8484,72.88000000000001
8661,1256,72.88000000000001
8660,6736,72.9
8659,6925,72.9
8658,3897,72.9
8657,8721,72.91000000000001
8656,7841,72.91000000000001
8655,3726,72.93
8654,2428,72.93
8653,9601,72.95000000000002
8652,5442,72.97000000000001
8651,3854,72.97000000000001
8650,1553,72.97000000000001
8649,7599,72.98
8648,3899,72.98
8647,1457,72.99
8646,1409,72.99000000000001
8645,4764,72.99000000000001
8644,4524,73.0
8643,737,73.00000000000001
8642,4737,73.02
8641,5737,73.02
8640,1760,73.02
8639,1998,73.02
8638,2898,73.02
8637,6248,73.05000000000001
8636,4232,73.05000000000001
8635,9033,73.06
8634,739,73.07
8633,9391,73.07000000000001
8632,7508,73.08000000000001
8631,1908,73.09
8630,220,73.09
8629,7193,73.11000000000001
8628,6197,73.12
8627,3642,73.17000000000002
8626,9554,73.19000000000001
8625,2088,73.22000000000001
8624,8778,73.23
8623,8381,73.24000000000001
8622,190,73.25
8621,5236,73.25000000000001
8620,1930,73.26
8619,93,73.28
8618,7283,73.29
8617,5759,73.31
8616,2983,73.31
8615,2556,73.31
8614,6579,73.33
8613,9616,73.34
8612,1356,73.34000000000002
8611,7107,73.37000000000002
8610,7633,73.38000000000001
8609,518,73.39
8608,1443,73.39000000000001
8607,2558,73.39000000000001
8606,1279,73.4
8605,1458,73.4
8604,1693,73.4
8603,4675,73.42
8602,4116,73.42999999999999
8601,9263,73.44000000000001
8600,1175,73.44000000000001
8599,139,73.46000000000001
8598,250,73.46000000000001
8597,3532,73.46000000000001
8596,5105,73.52000000000001
8595,3610,73.53
8594,845,73.53000000000002
8593,3462,73.56000000000002
8592,5580,73.58
8591,6948,73.58000000000001
8590,2107,73.60000000000001
8589,316,73.63
8588,1296,73.63000000000001
8587,6001,73.65
8586,8329,73.7
8585,4318,73.73
8584,8505,73.74000000000001
8583,4292,73.77000000000001
8582,7382,73.80000000000001
8581,4618,73.82000000000001
8580,9673,73.82000000000001
8579,7446,73.83000000000001
8578,5755,73.84
8577,5150,73.86
8576,3783,73.87
8575,163,73.87
8574,3341,73.88
8573,5590,73.88000000000001
8572,350,73.88000000000001
8571,5553,73.89
8570,7210,73.91
8569,5807,73.92
8568,2535,73.92
8567,3926,73.92
8566,9726,73.94
8565,774,73.94
8564,8470,73.94000000000001
8563,7636,73.95
8562,4692,73.99000000000001
8561,3767,74.0
8560,4499,74.0
8559,5768,74.01
8558,5138,74.02
8557,405,74.02000000000001
8556,5599,74.03
8555,7313,74.03000000000002
8554,8542,74.05000000000001
8553,5677,74.07000000000001
8552,5637,74.08000000000001
8551,7619,74.08000000000001
8550,2786,74.09
8549,1315,74.09
8548,574,74.12
8547,7573,74.14
8546,5394,74.14000000000001
8545,3121,74.15
8544,5199,74.17
8543,1894,74.17
8542,233,74.17
8541,919,74.17
8540,4408,74.18
8539,4299,74.19
8538,6232,74.2
8537,164,74.23
8536,390,74.23
8535,1257,74.25
8534,9335,74.25
8533,8113,74.29
8532,7067,74.31
8531,444,74.35
8530,709,74.35
8529,3425,74.37
8528,1582,74.37
8527,2315,74.38000000000001
8526,5853,74.42
8525,4463,74.42
8524,6741,74.42
8523,720,74.43
8522,4046,74.43
8521,4926,74.44
8520,31,74.44
8519,631,74.44000000000001
8518,7755,74.46000000000001
8517,1660,74.47000000000001
8516,7040,74.49000000000001
8515,1685,74.51
8514,690,74.52000000000001
8513,3983,74.53
8512,2037,74.55
8511,4291,74.55
8510,6092,74.56
8509,9719,74.57000000000001
8508,9839,74.58
8507,6956,74.58
8506,5644,74.58000000000001
8505,427,74.58000000000001
8504,1581,74.6
8503,9198,74.61
8502,8690,74.62
8501,3544,74.62
8500,5071,74.64
8499,566,74.65
8498,7544,74.72
8497,4751,74.76
8496,5088,74.77000000000001
8495,6064,74.78
8494,4796,74.78999999999999
8493,2722,74.80000000000001
8492,9082,74.80000000000001
8491,9204,74.81
8490,4448,74.81
8489,9847,74.82000000000001
8488,4768,74.82000000000001
8487,1882,74.82000000000001
8486,6710,74.82000000000001
8485,360,74.84
8484,9758,74.84
8483,2461,74.85
8482,7241,74.85
8481,3348,74.86
8480,8433,74.86
8479,2,74.86000000000001
8478,371,74.9
8477,2948,74.92
8476,545,74.93
8475,4248,74.93
8474,406,74.94
8473,6366,74.94000000000001
8472,2233,74.95
8471,7246,74.96000000000001
8470,7238,74.96000000000001
8469,559,74.96000000000001
8468,215,74.96000000000001
8467,5536,74.98
8466,6481,74.98
8465,19,74.99000000000001
8464,608,74.99000000000001
8463,1727,75.01
8462,9456,75.05
8461,4555,75.05000000000001
8460,7662,75.07000000000001
8459,2647,75.07000000000001
8458,1511,75.07000000000001
8457,8002,75.08
8456,2280,75.09
8455,3693,75.10000000000001
8454,1236,75.11000000000001
8453,469,75.11000000000001
8452,359,75.12
8451,1460,75.13
8450,435,75.13000000000001
8449,1180,75.13000000000001
8448,5750,75.14999999999999
8447,7706,75.17
8446,1783,75.17
8445,528,75.17
8444,640,75.18
8443,9675,75.19
8442,692,75.19
8441,2290,75.19000000000001
8440,2263,75.19999999999999
8439,7954,75.2
8438,4083,75.2
8437,2111,75.2
8436,6123,75.21000000000001
8435,3421,75.21000000000001
8434,2555,75.21000000000001
8433,6749,75.21000000000001
8432,200,75.21000000000001
8431,9911,75.23
8430,817,75.23
8429,7949,75.23
8428,2738,75.24
8427,816,75.24000000000001
8426,470,75.25
8425,8820,75.25
8424,3161,75.25
8423,5989,75.25
8422,1490,75.25999999999999
8421,2579,75.27
8420,4913,75.28000000000002
8419,7400,75.28999999999999
8418,6901,75.30000000000001
8417,5802,75.33
8416,7823,75.33
8415,1530,75.33000000000001
8414,2908,75.35
8413,4493,75.36
8412,905,75.37
8411,2944,75.4
8410,3449,75.42
8409,6290,75.45
8408,9924,75.45
8407,3445,75.46000000000001
8406,8078,75.48
8405,4771,75.5
8404,5672,75.50999999999999
8403,1314,75.50999999999999
8402,6434,75.50999999999999
8401,670,75.52000000000001
8400,191,75.52000000000001
8399,9986,75.54
8398,1927,75.54
8397,8944,75.55
8396,1240,75.55999999999999
8395,7852,75.57
8394,9320,75.57000000000001
8393,5354,75.58000000000001
8392,9542,75.58999999999999
8391,438,75.59
8390,6213,75.59000000000002
8389,9690,75.6
8388,1803,75.61
8387,177,75.62
8386,7329,75.63000000000001
8385,7358,75.66
8384,4329,75.66
8383,5293,75.66000000000001
8382,1942,75.68
8381,9277,75.7
8380,1437,75.7
8379,3235,75.71000000000001
8378,5920,75.71000000000001
8377,4995,75.72
8376,9826,75.72
8375,3873,75.72
8374,3061,75.74
8373,6437,75.74
8372,2087,75.75
8371,3528,75.75
8370,483,75.75000000000001
8369,4659,75.76
8368,8683,75.76
8367,6916,75.76
8366,1405,75.76999999999998
8365,7452,75.77000000000001
8364,3007,75.78
8363,5552,75.8
8362,2396,75.8
8361,4275,75.8
8360,6217,75.83
8359,3286,75.85
8358,958,75.86
8357,5940,75.87
8356,2031,75.87999999999998
8355,3987,75.88
8354,6981,75.88000000000001
8353,1344,75.89
8352,7894,75.89
8351,4092,75.91
8350,1291,75.94999999999999
8349,1347,75.95
8348,1178,75.96000000000001
8347,4843,75.97
8346,8092,75.99
8345,2914,76.0
8344,8104,76.00000000000001
8343,5829,76.01
8342,2238,76.01
8341,698,76.01
8340,9666,76.01
8339,3936,76.01
8338,4902,76.01999999999998
8337,889,76.02
8336,4269,76.02
8335,8500,76.02000000000001
8334,3369,76.02000000000001
8333,5722,76.02999999999999
8332,7584,76.03
8331,6578,76.03
8330,4818,76.03
8329,7466,76.03999999999999
8328,3586,76.05
8327,1263,76.05000000000001
8326,9348,76.06
8325,2173,76.06
8324,1776,76.06
8323,8475,76.07
8322,2853,76.07000000000001
8321,9790,76.07000000000001
8320,7867,76.07000000000001
8319,3265,76.09
8318,5784,76.09
8317,410,76.09
8316,4023,76.11
8315,7005,76.13
8314,7200,76.14
8313,9647,76.14
8312,1151,76.15
8311,8595,76.15
8310,532,76.15
8309,8650,76.15999999999998
8308,8970,76.17
8307,7281,76.17999999999998
8306,3533,76.18
8305,6393,76.18999999999998
8304,9708,76.18999999999998
8303,5627,76.19
8302,5613,76.2
8301,5302,76.22
8300,2062,76.22
8299,974,76.22
8298,8563,76.24
8297,3578,76.25999999999999
8296,1814,76.3
8295,8464,76.3
8294,4610,76.3
8293,2524,76.32
8292,7160,76.32
8291,3000,76.32
8290,1557,76.32
8289,9607,76.32000000000001
8288,7774,76.32000000000001
8287,5328,76.33
8286,7231,76.33
8285,4576,76.35
8284,6616,76.36
8283,6185,76.36
8282,268,76.36
8281,9766,76.36
8280,7307,76.36
8279,4599,76.38
8278,4481,76.38
8277,5366,76.38
8276,5018,76.38
8275,2317,76.38
8274,2057,76.4
8273,1939,76.4
8272,2399,76.42
8271,2259,76.42
8270,4357,76.42999999999999
8269,213,76.43
8268,9140,76.43
8267,211,76.44
8266,6080,76.44
8265,1194,76.44
8264,2553,76.44
8263,2633,76.44
8262,2956,76.44999999999999
8261,2720,76.46000000000001
8260,8937,76.47
8259,6551,76.47999999999999
8258,1836,76.48
8257,1895,76.48
8256,273,76.48
8255,2790,76.48
8254,9920,76.49
8253,3972,76.49
8252,1361,76.5
8251,1239,76.5
8250,2840,76.5
8249,1349,76.52
8248,3786,76.53
8247,703,76.55
8246,8952,76.55999999999999
8245,384,76.55999999999999
8244,3608,76.57
8243,4691,76.57
8242,1103,76.57
8241,8,76.57
8240,7545,76.57
8239,5582,76.58
8238,9982,76.59
8237,297,76.6
8236,6982,76.61
8235,6433,76.62
8234,9706,76.63
8233,7781,76.63
8232,4030,76.63000000000001
8231,1604,76.64
8230,1594,76.64
8229,276,76.64
8228,6177,76.64999999999999
8227,6424,76.64999999999999
8226,753,76.65
8225,3655,76.66
8224,3912,76.66000000000001
8223,3701,76.66999999999999
8222,1899,76.67
8221,1069,76.68
8220,1117,76.69
8219,1107,76.69
8218,2869,76.7
8217,7109,76.7
8216,968,76.7
8215,8647,76.7
8214,224,76.70000000000002
8213,4861,76.71
8212,5910,76.71
8211,2487,76.71000000000001
8210,8114,76.72
8209,3232,76.72
8208,7202,76.72999999999999
8207,3359,76.72999999999999
8206,7885,76.75
8205,6085,76.77
8204,6026,76.77
8203,856,76.77
8202,6260,76.77
8201,796,76.77
8200,4857,76.78
8199,4622,76.78
8198,8080,76.78000000000002
8197,3014,76.78999999999999
8196,5123,76.78999999999999
8195,4407,76.78999999999999
8194,5022,76.78999999999999
8193,1164,76.78999999999999
8192,3905,76.78999999999999
8191,9840,76.82
8190,3768,76.82000000000001
8189,2144,76.83
8188,6429,76.83
8187,4205,76.85
8186,9103,76.85
8185,6346,76.85
8184,2564,76.86999999999999
8183,1104,76.87
8182,9027,76.89
8181,6810,76.91
8180,6306,76.91
8179,529,76.91000000000001
8178,4064,76.91999999999999
8177,2038,76.92
8176,933,76.94999999999999
8175,7149,76.95
8174,1080,76.95
8173,2181,76.95
8172,9407,76.95999999999998
8171,9029,76.96000000000001
8170,826,76.96000000000001
8169,51,76.97
8168,4940,76.97
8167,7631,76.97000000000001
8166,3946,76.97999999999999
8165,6850,76.97999999999999
8164,5119,76.97999999999999
8163,8619,76.97999999999999
8162,9624,76.99
8161,1479,76.99000000000001
8160,85,76.99000000000001
8159,2809,77.00999999999999
8158,6962,77.02
8157,3739,77.02000000000001
8156,3501,77.02000000000001
8155,1667,77.03999999999999
8154,3866,77.05
8153,4014,77.05
8152,5831,77.05999999999999
8151,6793,77.06
8150,2862,77.06
8149,5207,77.07
8148,3614,77.07
8147,6595,77.07999999999998
8146,4395,77.08
8145,1213,77.08
8144,4193,77.08
8143,1900,77.08
8142,1054,77.08
8141,4914,77.09
8140,4431,77.1
8139,5417,77.1
8138,7312,77.1
8137,6605,77.1
8136,2628,77.10000000000001
8135,582,77.11
8134,916,77.12
8133,1957,77.13
8132,7657,77.13000000000001
8131,8540,77.13999999999999
8130,6967,77.13999999999999
8129,3436,77.16
8128,6317,77.16
8127,7693,77.16999999999999
8126,3980,77.18
8125,7932,77.19999999999999
8124,7782,77.19999999999999
8123,2635,77.19999999999999
8122,8991,77.19999999999999
8121,6428,77.19999999999999
8120,2086,77.2
8119,9025,77.2
8118,6119,77.21999999999998
8117,8954,77.22
8116,4419,77.22
8115,3634,77.22
8114,2408,77.22999999999999
8113,9380,77.23999999999998
8112,6790,77.24
8111,5667,77.24
8110,4091,77.24999999999999
8109,9682,77.25
8108,2597,77.25999999999999
8107,7931,77.25999999999999
8106,2027,77.26
8105,5483,77.26
8104,6637,77.27
8103,2719,77.28
8102,2082,77.28
8101,4823,77.28000000000002
8100,8256,77.29000000000002
8099,5663,77.3
8098,7627,77.31000000000002
8097,463,77.32999999999998
8096,9255,77.33999999999999
8095,5756,77.35999999999999
8094,1252,77.36
8093,4701,77.37999999999998
8092,1925,77.38
8091,6452,77.38000000000001
8090,2565,77.38999999999999
8089,3716,77.38999999999999
8088,1087,77.4
8087,366,77.4
8086,5273,77.41
8085,244,77.41
8084,9835,77.41000000000003
8083,79,77.41999999999999
8082,2537,77.42
8081,2627,77.43
8080,4543,77.44999999999999
8079,1475,77.46
8078,1077,77.46
8077,7678,77.46000000000001
8076,2950,77.47
8075,2444,77.47
8074,3210,77.47999999999999
8073,5671,77.47999999999999
8072,9535,77.47999999999999
8071,6857,77.48
8070,7164,77.49
8069,7232,77.49
8068,2969,77.49
8067,8273,77.49999999999999
8066,6077,77.50999999999999
8065,1395,77.50999999999999
8064,1542,77.50999999999999
8063,4866,77.50999999999999
8062,613,77.50999999999999
8061,307,77.52999999999999
8060,6037,77.53
8059,7209,77.53999999999999
8058,1824,77.55
8057,2042,77.55999999999999
8056,4865,77.57
8055,655,77.57
8054,4454,77.57
8053,3842,77.57000000000001
8052,733,77.58
8051,8826,77.58999999999999
8050,6115,77.59
8049,37,77.60000000000001
8048,2826,77.61
8047,942,77.61
8046,661,77.63
8045,9051,77.63
8044,4152,77.64
8043,5222,77.64
8042,6021,77.64000000000001
8041,5228,77.66
8040,7825,77.67
8039,6335,77.69
8038,5240,77.69
8037,1378,77.69
8036,6170,77.7
8035,3516,77.70999999999998
8034,4063,77.71
8033,4310,77.72
8032,2098,77.72999999999999
8031,5561,77.72999999999999
8030,1282,77.75999999999999
8029,4090,77.75999999999999
8028,8264,77.76
8027,947,77.76999999999998
8026,932,77.77
8025,5776,77.77999999999999
8024,7816,77.77999999999999
8023,425,77.78
8022,3274,77.78999999999999
8021,1191,77.8
8020,5494,77.8
8019,969,77.80999999999999
8018,7460,77.81
8017,7347,77.81
8016,3670,77.82999999999998
8015,3813,77.83
8014,7207,77.83
8013,6980,77.83000000000001
8012,4717,77.83999999999999
8011,7684,77.83999999999999
8010,760,77.84
8009,8143,77.85
8008,7487,77.86
8007,8730,77.86
8006,8983,77.86000000000001
8005,3751,77.87
8004,4391,77.88999999999999
8003,7675,77.89
8002,2827,77.89999999999999
8001,1201,77.89999999999999
8000,658,77.9
7999,9635,77.9
7998,1970,77.90999999999998
7997,9435,77.91
7996,5779,77.91999999999999
7995,4427,77.91999999999999
7994,543,77.92
7993,3851,77.92999999999999
7992,2782,77.92999999999999
7991,8703,77.92999999999999
7990,7754,77.93999999999998
7989,3769,77.94
7988,5403,77.94999999999999
7987,300,77.96
7986,7512,77.96000000000001
7985,7427,77.97999999999999
7984,4755,78.0
7983,4053,78.02
7982,3607,78.03
7981,8311,78.03999999999998
7980,7911,78.03999999999999
7979,1153,78.04
7978,2600,78.04999999999998
7977,7105,78.05000000000001
7976,4949,78.06
7975,1531,78.06999999999998
7974,2696,78.07
7973,2431,78.07
7972,6386,78.08
7971,1381,78.08999999999999
7970,8769,78.09
7969,7150,78.09
7968,6149,78.09000000000002
7967,4421,78.1
7966,8119,78.1
7965,2257,78.10999999999999
7964,3915,78.11999999999999
7963,6474,78.13999999999999
7962,9306,78.13999999999999
7961,9187,78.16
7960,9164,78.17
7959,841,78.17999999999999
7958,5073,78.17999999999999
7957,4544,78.17999999999999
7956,5705,78.18
7955,9403,78.18999999999998
7954,426,78.18999999999998
7953,3597,78.19999999999999
7952,3717,78.19999999999999
7951,8816,78.2
7950,881,78.21
7949,2818,78.21
7948,801,78.21
7947,8642,78.21
7946,572,78.21999999999998
7945,3804,78.21999999999998
7944,423,78.21999999999998
7943,7247,78.22
7942,3306,78.22
7941,3521,78.22999999999999
7940,7349,78.22999999999999
7939,3660,78.22999999999999
7938,8923,78.23
7937,6991,78.23
7936,7008,78.23999999999998
7935,1337,78.24
7934,4695,78.25999999999999
7933,9806,78.25999999999999
7932,8318,78.25999999999999
7931,6180,78.27
7930,6919,78.27999999999999
7929,5514,78.28
7928,950,78.28999999999999
7927,5897,78.28999999999999
7926,8657,78.29
7925,2435,78.29999999999998
7924,294,78.29999999999998
7923,1521,78.3
7922,1781,78.30999999999999
7921,9073,78.31
7920,9738,78.31
7919,4617,78.31
7918,4413,78.32
7917,3802,78.32
7916,3509,78.32999999999998
7915,5142,78.32999999999998
7914,505,78.32999999999998
7913,3220,78.35
7912,9779,78.35
7911,6065,78.35000000000001
7910,7251,78.35999999999999
7909,2184,78.37
7908,4067,78.37000000000002
7907,8060,78.37000000000002
7906,9313,78.38
7905,7323,78.38999999999999
7904,7155,78.40000000000002
7903,8977,78.41000000000001
7902,1270,78.42999999999999
7901,1064,78.42999999999999
7900,3405,78.43
7899,8641,78.43
7898,6986,78.44999999999999
7897,421,78.44999999999999
7896,2079,78.45
7895,5862,78.45
7894,4058,78.47999999999998
7893,8166,78.47999999999999
7892,1587,78.48
7891,715,78.51
7890,5368,78.51
7889,5291,78.52
7888,2842,78.53
7887,6959,78.53
7886,3414,78.54
7885,2247,78.55
7884,6746,78.55
7883,2355,78.55
7882,4858,78.57
7881,4521,78.57999999999998
7880,6305,78.58
7879,3599,78.58999999999999
7878,5045,78.59
7877,4297,78.59
7876,38,78.60000000000001
7875,3467,78.61999999999999
7874,7682,78.62
7873,4739,78.62999999999998
7872,7049,78.63
7871,4803,78.63
7870,4733,78.63999999999999
7869,7541,78.63999999999999
7868,3960,78.63999999999999
7867,7919,78.64
7866,6159,78.64999999999999
7865,610,78.65
7864,6983,78.65
